"createDt","stdDay","deathCnt","defCnt","incDec","isolClearCnt","localOccCnt","overFlowCnt","qurRate","gubun","gubunEn","seq","accumulatedFirstCnt","accumulatedSecondCnt","accumulatedThirdCnt","firstCnt","id","secondCnt","sido","thirdCnt","totalFirstCnt","totalSecondCnt","totalThirdCnt"
"2022-02-12","2022년 02월 12일 00시",7045,1294205,54941,770673,54828,113,"2506","합계","Total",15058,44717281,44187867,28945086,8153,6091,19226,"전국",299859,44725434,44207093,29244945
"2022-02-11","2022년 02월 11일 00시",7012,1239287,53926,754694,53797,129,"2400","합계","Total",15039,44709471,44172060,28738736,5857,6073,13654,"전국",201735,44715328,44185714,28940471
"2022-02-10","2022년 02월 10일 00시",6963,1185361,54122,735348,54034,88,"2295","합계","Total",15020,44702813,44157689,28591187,5118,6055,12700,"전국",144416,44707931,44170389,28735603
"2022-02-09","2022년 02월 09일 00시",6943,1131239,49567,719627,49402,165,"2191","합계","Total",15001,44695583,44140144,28426995,5747,6037,15872,"전국",160841,44701330,44156016,28587836
"2022-02-08","2022년 02월 08일 00시",6922,1081681,36719,675059,36619,100,"2095","합계","Total",14982,44685645,44116017,28179462,8209,6019,22280,"전국",245413,44693854,44138297,28424875
"2022-02-07","2022년 02월 07일 00시",6886,1044963,35286,661103,35131,155,"2024","합계","Total",14963,44682004,44111790,28165353,453,6001,923,"전국",11875,44682457,44112713,28177228
"2022-02-06","2022년 02월 06일 00시",6873,1009688,38691,654621,38502,189,"1955","합계","Total",14906,44674704,44093746,27961180,7282,5983,18022,"전국",204118,44681986,44111768,28165298
"2022-02-05","2022년 02월 05일 00시",6858,971018,36362,648795,36162,200,"1874","합계","Total",14887,44662073,44058071,27601945,12250,5965,34803,"전국",350471,44674323,44092874,27952416
"2022-02-04","2022년 02월 04일 00시",6836,934656,27443,642045,27283,160,"1810","합계","Total",14868,44646116,44001773,27271785,12217,5947,51835,"전국",323149,44658333,44053608,27594934
"2022-02-03","2022년 02월 03일 00시",6812,907214,22907,637160,22773,134,"1757","합계","Total",14849,44641252,43996436,27257075,415,5929,693,"전국",10609,44641667,43997129,27267684
"2022-02-02","2022년 02월 02일 00시",6787,884310,20270,633060,20111,159,"1712","합계","Total",14830,44641155,43996254,27254310,80,5911,155,"전국",2439,44641235,43996409,27256749
"2022-02-01","2022년 02월 01일 00시",6772,864042,18343,629487,18123,220,"1673","합계","Total",14811,44640551,43995292,27235269,591,5893,949,"전국",18987,44641142,43996241,27254256
"2022-01-31","2022년 01월 31일 00시",6755,845709,17085,624758,16850,235,"1638","합계","Total",14792,44639820,43993836,27210434,611,5875,1292,"전국",23358,44640431,43995128,27233792
"2022-01-30","2022년 01월 30일 00시",6732,828637,17532,621972,17303,229,"1605","합계","Total",14773,44631656,43971362,26870276,8132,5857,22432,"전국",339919,44639788,43993794,27210195
"2022-01-29","2022년 01월 29일 00시",6712,811122,17542,618561,17349,193,"1571","합계","Total",14754,44618225,43934192,26365130,13050,5839,36227,"전국",493084,44631275,43970419,26858214
"2022-01-28","2022년 01월 28일 00시",6678,793582,16096,614712,15894,202,"1537","합계","Total",14735,44606876,43906849,26048511,9020,5821,24645,"전국",310711,44615896,43931494,26359222
"2022-01-27","2022년 01월 27일 00시",6654,777497,14518,610740,14301,217,"1506","합계","Total",14716,44596652,43880525,25791626,8393,5803,24107,"전국",251732,44605045,43904632,26043358
"2022-01-26","2022년 01월 26일 00시",6620,762983,13012,607279,12743,269,"1478","합계","Total",14697,44585873,43849560,25546791,9046,5785,28855,"전국",240502,44594919,43878415,25787293
"2022-01-25","2022년 01월 25일 00시",6588,749979,8571,604266,8356,215,"1452","합계","Total",14678,44572526,43807070,25248140,11513,5767,40098,"전국",294712,44584039,43847168,25542852
"2022-01-24","2022년 01월 24일 00시",6565,741413,7513,602123,7159,354,"1436","합계","Total",14659,44568744,43801866,25232724,555,5749,1819,"전국",13181,44569299,43803685,25245905
"2022-01-23","2022년 01월 23일 00시",6540,733902,7630,600251,7343,287,"1416","합계","Total",14640,44559381,43783899,24974591,9349,5731,17952,"전국",258013,44568730,43801851,25232604
"2022-01-22","2022년 01월 22일 00시",6529,726274,7009,595645,6729,280,"1401","합계","Total",14621,44544190,43725097,24505409,14999,5713,57579,"전국",460192,44559189,43782676,24965601
"2022-01-21","2022년 01월 21일 00시",6501,719269,6769,594023,6482,287,"1393","합계","Total",14602,44532026,43678627,24222950,10273,5695,43941,"전국",277176,44542299,43722568,24500126
"2022-01-20","2022년 01월 20일 00시",6480,712503,6603,589768,6357,246,"1380","합계","Total",14583,44520545,43632093,24006560,9980,5677,44538,"전국",212471,44530525,43676631,24219031
"2022-01-19","2022년 01월 19일 00시",6452,705902,5805,588531,5431,374,"1367","합계","Total",14564,44506949,43584079,23743311,12092,5659,46371,"전국",261355,44519041,43630450,24004666
"2022-01-18","2022년 01월 18일 00시",6378,700102,4072,585673,3763,309,"1356","합계","Total",14545,44489285,43511154,23356257,15991,5641,70974,"전국",384948,44505276,43582128,23741205
"2022-01-17","2022년 01월 17일 00시",6333,696032,3859,584537,3551,308,"1348","합계","Total",14526,44484829,43504046,23337136,764,5623,3388,"전국",16867,44485593,43507434,23354003
"2022-01-16","2022년 01월 16일 00시",6310,692174,4194,582667,3813,381,"1340","합계","Total",14507,44471712,43474764,23031231,13094,5605,29262,"전국",305847,44484806,43504026,23337078
"2022-01-15","2022년 01월 15일 00시",6281,687984,4423,580664,4077,346,"1332","합계","Total",14488,44449259,43383941,22451319,21966,5587,88347,"전국",564635,44471225,43472288,23015954
"2022-01-14","2022년 01월 14일 00시",6259,683566,4542,576918,4133,409,"1324","합계","Total",14469,44431291,43305648,22107009,15881,5569,75964,"전국",335121,44447172,43381612,22442130
"2022-01-13","2022년 01월 13일 00시",6210,679030,4167,575763,3776,391,"1315","합계","Total",14450,44413241,43222788,21822604,16225,5551,80570,"전국",279243,44429466,43303358,22101847
"2022-01-12","2022년 01월 12일 00시",6166,674868,4388,571419,4007,381,"1307","합계","Total",14431,44391132,43147364,21478958,19894,5533,72324,"전국",336295,44411026,43219688,21815253
"2022-01-11","2022년 01월 11일 00시",6114,670483,3097,569760,2813,284,"1298","합계","Total",14412,44364107,43035454,21034417,24830,5515,109187,"전국",438062,44388937,43144641,21472479
"2022-01-10","2022년 01월 10일 00시",6071,667390,3007,566508,2768,239,"1292","합계","Total",14393,44358477,43025986,21016200,1029,5497,4464,"전국",15281,44359506,43030450,21031481
"2022-01-09","2022년 01월 09일 00시",6037,664391,3376,564320,3140,236,"1287","합계","Total",14374,44342202,42955341,20669507,16290,5479,70645,"전국",346590,44358492,43025986,21016097
"2022-01-08","2022년 01월 08일 00시",5986,661015,3510,561308,3300,210,"1280","합계","Total",14355,44316407,42848328,20071116,25531,5461,105043,"전국",580781,44341938,42953371,20651897
"2022-01-07","2022년 01월 07일 00시",5932,657508,3717,549488,3529,188,"1273","합계","Total",14336,44294349,42760695,19687681,19361,5443,84088,"전국",367248,44313710,42844783,20054929
"2022-01-06","2022년 01월 06일 00시",5887,653792,4126,545464,3931,195,"1266","합계","Total",14317,44271406,42682820,19353036,20565,5425,74703,"전국",320870,44291971,42757523,19673906
"2022-01-05","2022년 01월 05일 00시",5838,649669,4444,541994,4233,211,"1258","합계","Total",14298,44242406,42625388,18985863,26368,5407,54370,"전국",351030,44268774,42679758,19336893
"2022-01-04","2022년 01월 04일 00시",5781,645226,3024,537043,2889,135,"1249","합계","Total",14279,44199519,42543236,18494195,39839,5389,78260,"전국",471638,44239358,42621496,18965833
"2022-01-03","2022년 01월 03일 00시",5730,642207,3129,524883,2993,136,"1239","합계","Total",14260,44282824,42601724,18477458,1878,5371,2185,"전국",16209,44284702,42603909,18493667
"2022-01-02","2022년 01월 02일 00시",5694,639083,3833,520962,3683,150,"1233","합계","Total",14241,44278521,42596757,18442636,4202,5353,4858,"전국",34112,44282723,42601615,18476748
"2022-01-01","2022년 01월 01일 00시",5625,635253,4416,517909,4310,106,"1226","합계","Total",14222,44224281,42538267,17703928,52423,5335,56673,"전국",707893,44276704,42594940,18411821
"2021-12-31","2021년 12월 31일 00시",5563,630838,4875,513978,4758,117,"1217","합계","Total",14203,44173002,42488022,17156512,46646,5317,45494,"전국",517087,44219648,42533516,17673599
"2021-12-30","2021년 12월 30일 00시",5455,625967,5037,509957,4930,107,"1208","합계","Total",14184,44120049,42437889,16618368,48807,5299,45847,"전국",510846,44168856,42483736,17129214
"2021-12-29","2021년 12월 29일 00시",5382,620938,5409,505470,5283,126,"1198","합계","Total",14165,44069732,42389977,15995039,45453,5281,43013,"전국",587719,44115185,42432990,16582758
"2021-12-28","2021년 12월 28일 00시",5346,615532,3865,500273,3777,88,"1188","합계","Total",14146,43989069,42320741,15226207,75170,5263,63684,"전국",726933,44064239,42384425,15953140
"2021-12-27","2021년 12월 27일 00시",5300,611670,4207,496938,4125,82,"1180","합계","Total",14127,43979643,42312847,15198486,3247,5245,1574,"전국",23782,43982890,42314421,15222268
"2021-12-26","2021년 12월 26일 00시",5245,607463,5419,494205,5339,80,"1172","합계","Total",14108,43969355,42307770,15136856,9912,5227,4790,"전국",58612,43979267,42312560,15195468
"2021-12-25","2021년 12월 25일 00시",5176,602045,5842,489943,5767,75,"1162","합계","Total",14089,43889894,42264196,14336856,78717,5209,43219,"전국",777917,43968611,42307415,15114773
"2021-12-24","2021년 12월 24일 00시",5071,596209,6233,485721,6163,70,"1150","합계","Total",14070,43805157,42225248,13740846,79148,5191,33891,"전국",563646,43884305,42259139,14304492
"2021-12-23","2021년 12월 23일 00시",5015,589978,6919,469055,6856,63,"1138","합계","Total",14051,43709600,42181602,13118976,89757,5173,38216,"전국",590569,43799357,42219818,13709545
"2021-12-22","2021년 12월 22일 00시",4906,583065,7456,463401,7365,91,"1125","합계","Total",14032,43629298,42138356,12420637,73863,5155,37324,"전국",661259,43703161,42175680,13081896
"2021-12-21","2021년 12월 21일 00시",4828,575615,5202,459628,5144,58,"1111","합계","Total",14013,43501564,42079039,11570503,119334,5137,52293,"전국",807347,43620898,42131332,12377850
"2021-12-20","2021년 12월 20일 00시",4776,570414,5318,456126,5258,60,"1101","합계","Total",13994,43487474,42068917,11535843,5851,5119,1743,"전국",29240,43493325,42070660,11565083
"2021-12-19","2021년 12월 19일 00시",4722,565098,6236,454026,6173,63,"1090","합계","Total",13975,43417807,42028124,11003413,68273,5101,39911,"전국",524726,43486080,42068035,11528139
"2021-12-18","2021년 12월 18일 00시",4644,558864,7314,451337,7284,30,"1078","합계","Total",13956,43309663,41947113,9814056,103315,5083,77194,"전국",1140821,43412978,42024307,10954877
"2021-12-17","2021년 12월 17일 00시",4591,551551,7435,448809,7400,35,"1064","합계","Total",13937,43204838,41878501,8892921,95755,5065,60564,"전국",888243,43300593,41939065,9781164
"2021-12-16","2021년 12월 16일 00시",4518,544117,7622,444970,7591,31,"1050","합계","Total",13918,43111124,41814781,7958446,86431,5047,56755,"전국",908452,43197555,41871536,8866898
"2021-12-15","2021년 12월 15일 00시",4456,536495,7850,442293,7828,22,"1035","합계","Total",13899,43049835,41764822,7149679,54184,5029,43060,"전국",787801,43104019,41807882,7937480
"2021-12-14","2021년 12월 14일 00시",4387,528652,5567,435541,5525,42,"1020","합계","Total",13880,42965958,41694809,6360361,75009,5011,61637,"전국",759587,43040967,41756446,7119948
"2021-12-13","2021년 12월 13일 00시",4293,523088,5817,433564,5783,34,"1009","합계","Total",13861,42956696,41685793,6347647,1784,4993,1308,"전국",7772,42958480,41687101,6355419
"2021-12-12","2021년 12월 12일 00시",4253,517271,6689,431606,6661,28,"998","합계","Total",13842,42930491,41651198,6068258,26156,4975,34538,"전국",278964,42956647,41685736,6347222
"2021-12-11","2021년 12월 11일 00시",4210,510583,6977,429256,6952,25,"985","합계","Total",13823,42878268,41575351,5298064,50077,4957,73475,"전국",754680,42928345,41648826,6052744
"2021-12-10","2021년 12월 10일 00시",4130,503606,7022,426441,6983,39,"972","합계","Total",13804,42826359,41513882,4849819,44915,4939,54713,"전국",439915,42871274,41568595,5289734
"2021-12-09","2021년 12월 09일 00시",4077,496584,7102,424220,7082,20,"958","합계","Total",13785,42776731,41458373,4544343,45491,4921,51372,"전국",299154,42822222,41509745,4843497
"2021-12-08","2021년 12월 08일 00시",4020,489484,7175,413740,7142,33,"944","합계","Total",13766,42736641,41413945,4249027,37490,4903,41901,"전국",289494,42774131,41455846,4538521
"2021-12-07","2021년 12월 07일 00시",3957,482310,4954,411358,4924,30,"931","합계","Total",13747,42681696,41345083,3958653,51353,4885,65123,"전국",283796,42733049,41410206,4242449
"2021-12-06","2021년 12월 06일 00시",3893,477358,4325,409041,4296,29,"921","합계","Total",13728,42677047,41339925,3952751,1690,4867,1963,"전국",3650,42678737,41341888,3956401
"2021-12-05","2021년 12월 05일 00시",3852,473034,5128,407175,5104,24,"913","합계","Total",13709,42655385,41286814,3856241,21605,4849,53033,"전국",96368,42676990,41339847,3952609
"2021-12-04","2021년 12월 04일 00시",3809,467907,5352,405543,5327,25,"903","합계","Total",13690,42620731,41195402,3575157,33213,4831,89269,"전국",276997,42653944,41284671,3852154
"2021-12-03","2021년 12월 03일 00시",3739,462555,4944,403419,4923,21,"892","합계","Total",13671,42595791,41131960,3390583,22505,4813,60388,"전국",179831,42618296,41192348,3570414
"2021-12-02","2021년 12월 02일 00시",3705,457612,5266,400585,5242,24,"883","합계","Total",13633,42570146,41064184,3226397,23652,4795,65436,"전국",159424,42593798,41129620,3385821
"2021-12-01","2021년 12월 01일 00시",3659,452350,5123,398323,5075,48,"873","합계","Total",13595,42546417,41013146,3034621,21448,4777,48509,"전국",184517,42567865,41061655,3219138
"2021-11-30","2021년 11월 30일 00시",3624,447230,3032,396070,3003,29,"863","합계","Total",13576,42513564,40905177,2851899,31118,4759,106238,"전국",177325,42544682,41011415,3029224
"2021-11-29","2021년 11월 29일 00시",3580,444200,3309,393617,3286,23,"857","합계","Total",13557,42510156,40900976,2842836,965,4741,1777,"전국",2561,42511121,40902753,2845397
"2021-11-28","2021년 11월 28일 00시",3548,440896,3928,392311,3893,35,"851","합계","Total",13538,42477694,40855164,2771713,32431,4723,45760,"전국",70433,42510125,40900924,2842146
"2021-11-27","2021년 11월 27일 00시",3492,436968,4068,390141,4045,23,"843","합계","Total",13519,42421599,40767383,2478097,54302,4705,84823,"전국",284323,42475901,40852206,2762420
"2021-11-26","2021년 11월 26일 00시",3440,432901,3901,383551,3882,19,"835","합계","Total",13500,42371447,40697935,2271432,47564,4687,66613,"전국",193366,42419011,40764548,2464798
"2021-11-25","2021년 11월 25일 00시",3401,429002,3938,381851,3917,21,"828","합계","Total",13481,42322570,40634344,2111441,46778,4669,61577,"전국",152147,42369348,40695921,2263588
"2021-11-24","2021년 11월 24일 00시",3362,425064,4115,380377,4087,28,"820","합계","Total",13462,42292186,40588327,1965785,28236,4651,43631,"전국",136670,42320422,40631958,2102455
"2021-11-23","2021년 11월 23일 00시",3328,420950,2699,378561,2685,14,"812","합계","Total",13443,42240849,40497969,1813242,49198,4633,87611,"전국",145209,42290047,40585580,1958451
"2021-11-22","2021년 11월 22일 00시",3298,418252,2827,376706,2806,21,"807","합계","Total",13424,42237160,40493407,1807737,1375,4615,2126,"전국",1937,42238535,40495533,1809674
"2021-11-21","2021년 11월 21일 00시",3274,415425,3120,375755,3098,22,"801.53","합계","Total",13405,42210132,40454507,1766027,26988,4597,38846,"전국",41526,42237120,40493353,1807553
"2021-11-20","2021년 11월 20일 00시",3244,412311,3212,374383,3194,18,"796","합계","Total",13386,42160177,40377170,1613013,48145,4579,75206,"전국",150205,42208322,40452376,1763218
"2021-11-19","2021년 11월 19일 00시",3215,409099,3034,368723,3011,23,"789","합계","Total",13367,42113082,40315002,1482000,44684,4561,59442,"전국",126466,42157766,40374444,1608466
"2021-11-18","2021년 11월 18일 00시",3187,406065,3292,367578,3272,20,"783","합계","Total",13348,42065661,40246487,1346936,44991,4543,65899,"전국",129449,42110652,40312386,1476385
"2021-11-17","2021년 11월 17일 00시",3158,402775,3187,366089,3163,24,"777","합계","Total",13329,42029499,40196491,1205691,33249,4525,46728,"전국",136485,42062748,40243219,1342176
"2021-11-16","2021년 11월 16일 00시",3137,399591,2125,364499,2110,15,"771","합계","Total",13310,41965210,40105558,1041102,61500,4507,87466,"전국",160691,42026710,40193024,1201793
"2021-11-15","2021년 11월 15일 00시",3115,397466,2006,362834,1986,20,"767","합계","Total",13291,41960348,40099272,1037127,2281,4489,3311,"전국",2186,41962629,40102583,1039313
"2021-11-14","2021년 11월 14일 00시",3103,395460,2419,360891,2401,18,"763","합계","Total",13272,41905044,39998292,986583,55234,4471,100839,"전국",50403,41960278,40099131,1036986
"2021-11-13","2021년 11월 13일 00시",3083,393042,2325,359553,2311,14,"758","합계","Total",13253,41826486,39849263,843978,78120,4453,148147,"전국",141936,41904606,39997410,985914
"2021-11-12","2021년 11월 12일 00시",3051,390719,2368,356615,2358,10,"754","합계","Total",13234,41759991,39738325,736214,63175,4435,107068,"전국",105030,41823166,39845393,841244
"2021-11-11","2021년 11월 11일 00시",3033,388351,2520,355014,2494,26,"749","합계","Total",13215,41689296,39628944,641359,68404,4417,106636,"전국",92845,41757700,39735580,734204
"2021-11-10","2021년 11월 10일 00시",3012,385831,2425,352940,2409,16,"744","합계","Total",13196,41641306,39501023,540674,45537,4399,125011,"전국",99558,41686843,39626034,640232
"2021-11-09","2021년 11월 09일 00시",2998,383407,1715,350658,1698,17,"740","합계","Total",13177,41522679,39335162,356399,115687,4381,161647,"전국",182281,41638366,39496809,538680
"2021-11-08","2021년 11월 08일 00시",2980,381694,1760,347799,1733,27,"736","합계","Total",13158,41517974,39328170,355080,2160,4363,4320,"전국",639,41520134,39332490,355719
"2021-11-07","2021년 11월 07일 00시",2967,379935,2224,346801,2204,20,"733","합계","Total",13139,41472586,39265311,332901,45237,4345,62685,"전국",22155,41517823,39327996,355056
"2021-11-06","2021년 11월 06일 00시",2956,377712,2248,345566,2219,29,"729","합계","Total",13120,41401435,39102880,275103,68878,4327,158244,"전국",57095,41470313,39261124,332198
"2021-11-05","2021년 11월 05일 00시",2936,375464,2344,343237,2324,20,"724","합계","Total",13101,41338564,38976091,230262,60047,4309,123194,"전국",44331,41398611,39099285,274593
"2021-11-04","2021년 11월 04일 00시",2916,373120,2482,341888,2457,25,"720","합계","Total",13082,41271990,38898040,172987,64307,4291,75539,"전국",56585,41336297,38973579,229572
"2021-11-03","2021년 11월 03일 00시",2892,370640,2667,340471,2640,27,"715","합계","Total",13063,41227277,38808119,116364,42176,4273,87113,"전국",55974,41269453,38895232,172338
"2021-11-02","2021년 11월 02일 00시",2874,367974,1589,338947,1578,11,"710","합계","Total",13025,41141814,38686286,81896,82747,4255,118436,"전국",34010,41224561,38804722,115906
"2021-11-01","2021년 11월 01일 00시",2858,366386,1686,337353,1666,20,"707","합계","Total",13006,41136056,38660848,81224,2736,4237,20354,"전국",193,41138792,38681202,81417
"2021-10-31","2021년 10월 31일 00시",2849,364700,2061,336548,2052,9,"704","합계","Total",12987,41099894,38303341,77944,36103,4219,357137,"전국",3280,41135997,38660478,81224
"2021-10-30","2021년 10월 30일 00시",2830,362639,2104,334581,2089,15,"700","합계","Total",12968,41039143,37601761,68664,58513,4201,689085,"전국",9136,41097656,38290846,77800
"2021-10-29","2021년 10월 29일 00시",2817,360536,2124,332995,2094,30,"696","합계","Total",12949,40973956,36975677,59850,61941,4183,617785,"전국",8567,41035897,37593462,68417
"2021-10-28","2021년 10월 28일 00시",2808,358412,2111,330853,2095,16,"691.53","합계","Total",12930,40894082,36715234,47317,76802,4165,255616,"전국",12412,40970884,36970850,59729
"2021-10-27","2021년 10월 27일 00시",2797,356305,1952,329658,1930,22,"687.46","합계","Total",12911,40850783,36431541,34286,40305,4147,278236,"전국",12235,40891088,36709777,46521
"2021-10-26","2021년 10월 26일 00시",2788,354355,1266,327592,1246,20,"683.7","합계","Total",12892,40770450,35996202,25361,77434,4129,427919,"전국",8795,40847884,36424121,34156
"2021-10-25","2021년 10월 25일 00시",2773,353089,1190,324448,1167,23,"681.26","합계","Total",12873,40764384,35976328,25194,3730,4111,16380,"전국",2,40768114,35992708,25196
"2021-10-24","2021년 10월 24일 00시",2766,351899,1423,323393,1395,28,"678.96","합계","Total",12854,40713014,35642855,24702,51227,4093,332557,"전국",492,40764241,35975412,25194
"2021-10-23","2021년 10월 23일 00시",2745,350476,1508,322536,1487,21,"676","합계","Total",12835,40647284,35009036,18889,62946,4075,621014,"전국",5636,40710230,35630050,24525
"2021-10-22","2021년 10월 22일 00시",2725,348969,1440,320317,1420,20,"673.31","합계","Total",12816,40586309,34597983,13017,58594,4057,405795,"전국",4981,40644903,35003778,17998
"2021-10-21","2021년 10월 21일 00시",2709,347529,1441,317755,1430,11,"670.53","합계","Total",12797,40515521,34271438,9140,68492,4039,321965,"전국",3861,40584013,34593403,13001
"2021-10-20","2021년 10월 20일 00시",2698,346088,1571,316607,1556,15,"667.75","합계","Total",12778,40476314,33821739,7269,36777,4021,443345,"전국",1784,40513091,34265084,9053
"2021-10-19","2021년 10월 19일 00시",2689,344518,1073,313432,1048,25,"665","합계","Total",12759,40402877,33189677,5752,71635,4003,628733,"전국",1393,40474512,33818410,7145
"2021-10-18","2021년 10월 18일 00시",2668,343445,1050,311781,1030,20,"662.65","합계","Total",12740,40398773,33166732,5575,1489,3985,18883,"전국",0,40400262,33185615,5575
"2021-10-17","2021년 10월 17일 00시",2660,342396,1420,310344,1403,17,"660.63","합계","Total",12721,40334523,32812317,5485,63954,3967,353781,"전국",90,40398477,33166098,5575
"2021-10-16","2021년 10월 16일 00시",2644,340978,1618,308187,1594,24,"657.89","합계","Total",12702,40245160,32091462,3218,87867,3949,718818,"전국",2180,40333027,32810280,5398
"2021-10-15","2021년 10월 15일 00시",2626,339361,1684,305851,1670,14,"654.77","합계","Total",12683,40188671,31631228,1627,53758,3931,452660,"전국",1369,40242429,32083888,2996
"2021-10-14","2021년 10월 14일 00시",2618,337677,1940,303719,1924,16,"651.52","합계","Total",12664,40129084,31218008,516,56619,3913,407096,"전국",991,40185703,31625104,1507
"2021-10-13","2021년 10월 13일 00시",2605,335741,1584,302066,1571,13,"647.79","합계","Total",12645,40020307,30614670,0,104897,3895,594230,"전국",515,40125204,31208900,515
"2021-10-12","2021년 10월 12일 00시",2594,334157,1347,299260,1334,13,"644.74","합계","Total",12626,39923916,30445566,0,90817,3877,160482,"전국",0,40014733,30606048,0
"2021-10-11","2021년 10월 11일 00시",2583,332810,1297,298022,1284,13,"642","합계","Total",12607,39921024,30426651,0,2723,3859,18049,"전국",0,39923747,30444700,0
"2021-10-10","2021년 10월 10일 00시",2575,331513,1594,296708,1560,34,"640","합계","Total",12588,39910153,30322973,0,10766,3841,103426,"전국",0,39920919,30426399,0
"2021-10-09","2021년 10월 09일 00시",2560,329919,1953,294929,1924,29,"636.56","합계","Total",12569,39865342,29224027,0,43782,3823,1098170,"전국",0,39909124,30322197,0
"2021-10-08","2021년 10월 08일 00시",2554,327966,2175,292091,2144,31,"632.80","합계","Total",12550,39826227,28510014,0,36187,3805,710173,"전국",0,39862414,29220187,0
"2021-10-07","2021년 10월 07일 00시",2544,325792,2425,288822,2398,27,"100.00","합계","Total",12531,39787211,27996194,0,36770,3787,510161,"전국",0,39823981,28506355,0
"2021-10-06","2021년 10월 06일 00시",2536,323370,2027,287040,2001,26,"623.93","합계","Total",12512,39740778,27228258,0,44879,3769,765885,"전국",0,39785657,27994143,0
"2021-10-05","2021년 10월 05일 00시",2524,321340,1574,284197,1555,19,"620.02","합계","Total",12493,39714150,27016649,0,25355,3751,209328,"전국",0,39739505,27225977,0
"2021-10-04","2021년 10월 04일 00시",2513,319763,1670,282669,1650,20,"616.98","합계","Total",12474,39710596,26983001,0,3404,3733,33187,"전국",0,39714000,27016188,0
"2021-10-03","2021년 10월 03일 00시",2507,318100,2085,278847,2057,28,"613.76","합계","Total",12455,39585966,26576280,0,124504,3715,406444,"전국",0,39710470,26982724,0
"2021-10-02","2021년 10월 02일 00시",2504,316014,2247,277092,2220,27,"609.74","합계","Total",12436,39348997,25714715,0,236268,3697,859970,"전국",0,39585265,26574685,0
"2021-10-01","2021년 10월 01일 00시",2497,313767,2484,275576,2449,35,"605.4","합계","Total",12417,39003821,25171866,0,343752,3679,541143,"전국",0,39347573,25713009,0
"2021-09-30","2021년 09월 30일 00시",2481,311283,2563,274205,2538,25,"600.61","합계","Total",12398,38771229,24644127,0,231198,3661,526133,"전국",0,39002427,25170260,0
"2021-09-29","2021년 09월 29일 00시",2474,308720,2881,272724,2855,26,"595.66","합계","Total",12379,38512884,23953203,0,256982,3643,689322,"전국",0,38769866,24642525,0
"2021-09-28","2021년 09월 28일 00시",2464,305839,2289,270928,2270,19,"590.1","합계","Total",12360,38094666,23239931,0,416626,3625,711698,"전국",0,38511292,23951629,0
"2021-09-27","2021년 09월 27일 00시",2456,303550,2382,269132,2355,27,"585.68","합계","Total",12341,38065561,23214113,0,26392,3607,23804,"전국",0,38091953,23237917,0
"2021-09-26","2021년 09월 26일 00시",2450,301168,2770,268140,2734,35,"581.09","합계","Total",12322,37752508,22998962,0,312348,3589,214852,"전국",0,38064856,23213814,0
"2021-09-25","2021년 09월 25일 00시",2441,298399,3271,266414,3243,28,"575.74","합계","Total",12303,37135238,22584312,0,614616,3571,413458,"전국",0,37749854,22997770,0
"2021-09-24","2021년 09월 24일 00시",2434,295128,2430,264492,2412,18,"569.43","합계","Total",12284,36572002,22206411,0,560186,3553,375869,"전국",0,37132188,22582280,0
"2021-09-23","2021년 09월 23일 00시",2427,292698,1715,262842,1697,18,"564.74","합계","Total",12265,36542705,22188950,0,27400,3535,15791,"전국",0,36570105,22204741,0
"2021-09-22","2021년 09월 22일 00시",2419,290983,1720,261812,1703,17,"561.43","합계","Total",12246,36536084,22184710,0,6525,3517,4130,"전국",0,36542609,22188840,0
"2021-09-21","2021년 09월 21일 00시",2413,289263,1729,260090,1697,32,"558","합계","Total",12227,36506146,22170928,0,21683,3499,9572,"전국",0,36527829,22180500,0
"2021-09-20","2021년 09월 20일 00시",2409,287535,1604,259011,1576,28,"554.78","합계","Total",12208,36484737,22144971,0,20384,3481,24827,"전국",0,36505121,22169798,0
"2021-09-19","2021년 09월 19일 00시",2404,285930,1909,257449,1870,39,"551.68","합계","Total",12189,36077432,21934303,0,389587,3463,189093,"전국",0,36467019,22123396,0
"2021-09-18","2021년 09월 18일 00시",2394,284022,2087,256029,2047,40,"536.36","합계","Total",12170,35416905,21490030,0,658121,3445,442993,"전국",0,36075026,21933023,0
"2021-09-17","2021년 09월 17일 00시",2389,281934,2008,254094,1973,35,"536.36","합계","Total",12151,34986293,21176113,0,428223,3427,312896,"전국",0,35414516,21489009,0
"2021-09-16","2021년 09월 16일 00시",2386,279930,1943,252038,1921,22,"536.36","합계","Total",12132,34602817,20729117,0,374256,3409,438976,"전국",0,34977073,21168093,0
"2021-09-15","2021년 09월 15일 00시",2380,277989,2080,249833,2057,23,"536.36","합계","Total",12113,33982204,20486393,0,599970,3391,223890,"전국",0,34582174,20710283,0
"2021-09-14","2021년 09월 14일 00시",2367,275910,1497,247647,1463,34,"532.35","합계","Total",12094,33154081,20063402,0,825438,3373,422119,"전국",0,33979519,20485521,0
"2021-09-13","2021년 09월 13일 00시",2360,274413,1433,245505,1409,24,"529.46","합계","Total",12075,33131077,20036435,0,21645,3355,25443,"전국",0,33152722,20061878,0
"2021-09-12","2021년 09월 12일 00시",2359,272979,1755,244459,1725,30,"527","합계","Total",12056,32803577,19824771,0,326756,3337,211405,"전국",0,33130333,20036176,0
